id,company,depth,operation,expression,question,answer,answer_formatted,result_type,computation_trace
FQ-00470,Titan Consumer Brands,2,divide,((dividends_paid_2024 ÷ long_term_debt_2024) ÷ revenue_2022),"For Titan Consumer Brands, what is the result of computing ((dividends_paid_2024 ÷ long_term_debt_2024) ÷ revenue_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(dividends_paid_2024(8779) / long_term_debt_2024(135159) = 0.065) / (revenue_2022 = 95981) = 0.0
FQ-00471,ClearPath Logistics,2,ratio,"ratio((total_equity_2022 + total_liabilities_2022), cost_of_goods_sold_2024)","For ClearPath Logistics, what is the result of computing ratio((total_equity_2022 + total_liabilities_2022), cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",4.3613,4.3613,ratio,(total_equity_2022(99639) + total_liabilities_2022(261147) = 360786) / (cost_of_goods_sold_2024 = 82725) = 4.3613
FQ-00472,Apex Dynamics Corp,1,not_equals,(employees_2024 ≠ employees_2023),Is the total number of employees different from total number of employees for Apex Dynamics Corp?,True,Yes,boolean,employees_2024(336737) ≠ employees_2023(44006) → True
FQ-00473,Quantum Bridge Holdings,1,subtract,(capex_2022 - cash_2022),"What is the difference between capital expenditures and cash and cash equivalents (i.e., capital expenditures minus cash and cash equivalents) for Quantum Bridge Holdings for fiscal year 2022?",-1736,-1736,numeric,capex_2022(6240) - cash_2022(7976) = -1736
FQ-00474,Apex Dynamics Corp,1,greater_equal,(capex_2024 ≥ cash_2022),Is capital expenditures greater than or equal to cash and cash equivalents for Apex Dynamics Corp from fiscal year 2024 to fiscal year 2022?,True,Yes,boolean,capex_2024(4447) ≥ cash_2022(2886) → True
FQ-00475,Pinnacle Health Group,1,subtract,(current_assets_2024 - total_liabilities_2023),"What is the difference between total current assets and total liabilities (i.e., total current assets minus total liabilities) for Pinnacle Health Group from fiscal year 2024 to fiscal year 2023?",-34689,-34689,numeric,current_assets_2024(14005) - total_liabilities_2023(48694) = -34689
FQ-00476,Helix BioSciences,1,not_equals,(capex_2022 ≠ current_liabilities_2023),Is the capital expenditures different from total current liabilities for Helix BioSciences?,True,Yes,boolean,capex_2022(8153) ≠ current_liabilities_2023(24553) → True
FQ-00477,Helix BioSciences,2,subtract,((inventories_2023 + revenue_2023) - total_equity_2023),"For Helix BioSciences, what is the result of computing ((inventories_2023 + revenue_2023) - total_equity_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",94065,94065,numeric,(inventories_2023(4024) + revenue_2023(133657) = 137681) - (total_equity_2023 = 43616) = 94065
FQ-00478,NovaStar Technologies,2,less_than,((capex_2023 + total_equity_2024) < dividends_paid_2023),"For NovaStar Technologies, what is the result of computing ((capex_2023 + total_equity_2024) < dividends_paid_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(capex_2023(3893) + total_equity_2024(90347) = 94240) < (dividends_paid_2023 = 5942) → False
FQ-00479,Orion Financial Group,1,equals,(accounts_receivable_2022 = total_equity_2022),Is the net accounts receivable equal to total stockholders' equity for Orion Financial Group?,False,No,boolean,accounts_receivable_2022(31323) = total_equity_2022(88115) → False
FQ-00480,Pinnacle Health Group,1,not_equals,(total_equity_2023 ≠ gross_profit_2022),Is the total stockholders' equity different from gross profit for Pinnacle Health Group?,True,Yes,boolean,total_equity_2023(18841) ≠ gross_profit_2022(36743) → True
FQ-00481,Apex Dynamics Corp,1,equals,(revenue_2024 = operating_income_2024),Is the total revenue equal to operating income for Apex Dynamics Corp?,False,No,boolean,revenue_2024(79022) = operating_income_2024(15016) → False
FQ-00482,Quantum Bridge Holdings,2,ratio,"ratio((long_term_debt_2022 ÷ capex_2022), current_assets_2023)","For Quantum Bridge Holdings, what is the result of computing ratio((long_term_debt_2022 ÷ capex_2022), current_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.0001,ratio,(long_term_debt_2022(55980) / capex_2022(6240) = 8.9712) / (current_assets_2023 = 165850) = 0.0001
FQ-00483,Atlas Global Industries,2,ratio,"ratio(ratio(total_equity_2022, operating_expenses_2024), operating_expenses_2022)","For Atlas Global Industries, what is the result of computing ratio(ratio(total_equity_2022, operating_expenses_2024), operating_expenses_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(total_equity_2022(138049) / operating_expenses_2024(37977) = 3.6351) / (operating_expenses_2022 = 100047) = 0.0
FQ-00484,Apex Dynamics Corp,1,ratio,"ratio(inventories_2024, long_term_debt_2022)",What is the ratio of total inventories to long-term debt for Apex Dynamics Corp from fiscal year 2024 to fiscal year 2022?,0.3196,0.3196,ratio,inventories_2024(6110) / long_term_debt_2022(19118) = 0.3196
FQ-00485,Quantum Bridge Holdings,1,not_equals,(operating_income_2024 ≠ accounts_receivable_2024),Is the operating income different from net accounts receivable for Quantum Bridge Holdings?,True,Yes,boolean,operating_income_2024(113975) ≠ accounts_receivable_2024(19369) → True
FQ-00486,Cobalt Semiconductor,0,,current_assets_2024,What was the total current assets reported by Cobalt Semiconductor for the fiscal year ending 2024?,116294,116294,numeric,current_assets_2024 = 116294
FQ-00487,Ironclad Manufacturing,1,greater_equal,(total_liabilities_2024 ≥ inventories_2023),Is total liabilities greater than or equal to total inventories for Ironclad Manufacturing from fiscal year 2024 to fiscal year 2023?,True,Yes,boolean,total_liabilities_2024(406151) ≥ inventories_2023(11293) → True
FQ-00488,Pacific Crest Energy,1,greater_equal,(cost_of_goods_sold_2022 ≥ total_assets_2022),Is cost of goods sold greater than or equal to total assets for Pacific Crest Energy for fiscal year 2022?,False,No,boolean,cost_of_goods_sold_2022(153696) ≥ total_assets_2022(288924) → False
FQ-00489,Meridian Systems Inc,2,divide,((operating_expenses_2024 × net_income_2023) ÷ operating_expenses_2024),"For Meridian Systems Inc, what is the result of computing ((operating_expenses_2024 × net_income_2023) ÷ operating_expenses_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",90557.0,"90,557",numeric,(operating_expenses_2024(41564) × net_income_2023(90557) = 3763911148) / (operating_expenses_2024 = 41564) = 90557.0
FQ-00490,Cobalt Semiconductor,2,ratio,"ratio((gross_profit_2024 ÷ total_assets_2022), total_liabilities_2022)","For Cobalt Semiconductor, what is the result of computing ratio((gross_profit_2024 ÷ total_assets_2022), total_liabilities_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(gross_profit_2024(82846) / total_assets_2022(358317) = 0.2312) / (total_liabilities_2022 = 250594) = 0.0
FQ-00491,Meridian Systems Inc,1,ratio,"ratio(long_term_debt_2024, cost_of_goods_sold_2024)",What is the ratio of long-term debt to cost of goods sold for Meridian Systems Inc for fiscal year 2024?,0.9466,0.9466,ratio,long_term_debt_2024(175700) / cost_of_goods_sold_2024(185603) = 0.9466
FQ-00492,SilverLine Retail Inc,1,equals,(net_income_2024 = inventories_2024),Is the net income equal to total inventories for SilverLine Retail Inc?,False,No,boolean,net_income_2024(54884) = inventories_2024(27422) → False
FQ-00493,SilverLine Retail Inc,1,multiply,(dividends_paid_2022 × accounts_receivable_2023),What is the product of cash dividends paid and net accounts receivable for SilverLine Retail Inc from fiscal year 2022 to fiscal year 2023?,164785586,164785586,numeric,dividends_paid_2022(9226) × accounts_receivable_2023(17861) = 164785586
FQ-00494,Helix BioSciences,2,ratio,"ratio((operating_expenses_2023 × inventories_2024), total_liabilities_2024)","For Helix BioSciences, what is the result of computing ratio((operating_expenses_2023 × inventories_2024), total_liabilities_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",4343.6032,4343.6032,ratio,(operating_expenses_2023(31839) × inventories_2024(10070) = 320618730) / (total_liabilities_2024 = 73814) = 4343.6032
FQ-00495,Pinnacle Health Group,1,greater_than,(total_liabilities_2022 > gross_profit_2024),Is total liabilities strictly greater than gross profit for Pinnacle Health Group from fiscal year 2022 to fiscal year 2024?,False,No,boolean,total_liabilities_2022(21474) > gross_profit_2024(26663) → False
FQ-00496,Pacific Crest Energy,2,greater_than,((cash_2024 - operating_expenses_2022) > dividends_paid_2024),"For Pacific Crest Energy, what is the result of computing ((cash_2024 - operating_expenses_2022) > dividends_paid_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(cash_2024(16032) - operating_expenses_2022(42238) = -26206) > (dividends_paid_2024 = 20102) → False
FQ-00497,Orion Financial Group,2,ratio,"ratio((revenue_2024 - inventories_2022), capex_2022)","For Orion Financial Group, what is the result of computing ratio((revenue_2024 - inventories_2022), capex_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",12.3838,12.3838,ratio,(revenue_2024(267204) - inventories_2022(20246) = 246958) / (capex_2022 = 19942) = 12.3838
FQ-00498,Meridian Systems Inc,2,divide,((gross_profit_2024 ÷ gross_profit_2023) ÷ net_income_2024),"For Meridian Systems Inc, what is the result of computing ((gross_profit_2024 ÷ gross_profit_2023) ÷ net_income_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(gross_profit_2024(392234) / gross_profit_2023(186796) = 2.0998) / (net_income_2024 = 271598) = 0.0
FQ-00499,SilverLine Retail Inc,2,less_than,((revenue_2023 + current_assets_2023) < net_income_2023),"For SilverLine Retail Inc, what is the result of computing ((revenue_2023 + current_assets_2023) < net_income_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(revenue_2023(292717) + current_assets_2023(289144) = 581861) < (net_income_2023 = 60393) → False
FQ-00500,Pacific Crest Energy,2,ratio,"ratio((long_term_debt_2022 × capex_2023), operating_expenses_2023)","For Pacific Crest Energy, what is the result of computing ratio((long_term_debt_2022 × capex_2023), operating_expenses_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",67087.9021,67087.9021,ratio,(long_term_debt_2022(122064) × capex_2023(30354) = 3705130656) / (operating_expenses_2023 = 55228) = 67087.9021
