question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value
169,0,could you give the cost of goods sold for Meridian Systems Inc in 2025,,,,11_cost_of_goods_sold,"{""leaf"": ""11_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",83722.0,2,0,0,860980928,436990234,861115112,0.131,0,1,1,11_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2025,M_USD,83722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1,what's the value of the gross profit for ClearPath Logistics in 2024?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""82_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""82_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",415227.0,2,0,1,174863124,437311384,861115112,0.394,0,1,2,82_revenue,revenue,revenue,ClearPath Logistics,2024,M_USD,627730.0,82_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,ClearPath Logistics,2024,M_USD,212503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1,whats the value of the difference between current liabilities and total equity for ClearPath Logistics in 2020,,,,"diff(78_current_liabilities, 78_total_equity)","{""op"": ""diff"", ""left"": {""leaf"": ""78_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""78_total_equity"", ""depth"": 0}, ""depth"": 1}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-4967.0,1,1,1,489617586,642320959,861115112,0.311,1,2,2,78_current_liabilities,current_liabilities,current liabilities,ClearPath Logistics,2020,M_USD,111529.0,78_total_equity,total_equity,total equity,ClearPath Logistics,2020,M_USD,116496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,what do we obtain as the cash for Crimson Pharmaceuticals in 2025,,,,89_cash,"{""leaf"": ""89_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",109394.0,0,0,0,53681386,587386933,861115112,0.348,0,1,1,89_cash,cash,cash,Crimson Pharmaceuticals,2025,M_USD,109394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,evaluate the gross profit for Titan Consumer Brands in 2021,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""61_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""61_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",323622.0,2,0,1,535643467,417840216,861115112,0.509,0,1,2,61_revenue,revenue,revenue,Titan Consumer Brands,2021,M_USD,471764.0,61_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2021,M_USD,148142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3,What does the following give: current assets for Crimson Pharmaceuticals in 2020,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""84_cash"", ""depth"": 0}, ""right"": {""leaf"": ""84_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""84_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""84_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",159690.0,3,0,3,31346884,744145716,861115112,0.31,0,1,4,84_cash,cash,cash,Crimson Pharmaceuticals,2020,M_USD,91955.0,84_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2020,M_USD,31783.0,84_inventories,inventories,inventories,Crimson Pharmaceuticals,2020,M_USD,27044.0,84_short_term_investments,short_term_investments,short term investments,Crimson Pharmaceuticals,2020,M_USD,8908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,Calculate the current liabilities for SilverLine Retail Inc in 2024,,,,46_current_liabilities,"{""leaf"": ""46_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",94355.0,0,0,0,749412364,595966115,861115112,0.18,0,1,1,46_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2024,M_USD,94355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,may you give the average short term investments for NovaStar Technologies across years 2021 through 2022,,,,"ratio(sum(19_short_term_investments, 20_short_term_investments), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""19_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""20_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",13904.5,1,0,2,536712430,862893709,861115112,0.265,0,1,2,19_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2021,M_USD,4908.0,20_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2022,M_USD,22901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Which result follows from the cash for Ironclad Manufacturing in 2024?,,,,40_cash,"{""leaf"": ""40_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",33656.0,1,0,0,768385704,677032988,861115112,0.382,0,1,1,40_cash,cash,cash,Ironclad Manufacturing,2024,M_USD,33656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,could you give the dividends paid for Meridian Systems Inc in 2025?,,,,11_dividends_paid,"{""leaf"": ""11_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",13014.0,4,0,0,405719358,208046947,861115112,0.536,0,1,1,11_dividends_paid,dividends_paid,dividends paid,Meridian Systems Inc,2025,M_USD,13014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4,determine the longterm assets for Quantum Bridge Holdings in 2024.,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""16_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""16_cash"", ""depth"": 0}, ""right"": {""leaf"": ""16_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""16_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""16_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",61378.0,5,0,4,348107144,798999904,861115112,0.137,0,1,5,16_total_assets,total_assets,total assets,Quantum Bridge Holdings,2024,M_USD,86328.0,16_cash,cash,cash,Quantum Bridge Holdings,2024,M_USD,12189.0,16_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2024,M_USD,6324.0,16_inventories,inventories,inventories,Quantum Bridge Holdings,2024,M_USD,4960.0,16_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2024,M_USD,1477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2,Determine the difference between total assets and gross profit for Pinnacle Health Group in 2023 .,,,,"diff(33_total_assets, gross_profit)","{""op"": ""diff"", ""left"": {""leaf"": ""33_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""33_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""33_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",5443.0,4,1,2,637813853,630915348,861115112,0.465,1,2,3,33_total_assets,total_assets,total assets,Pinnacle Health Group,2023,M_USD,15122.0,33_revenue,revenue,revenue,Pinnacle Health Group,2023,M_USD,19203.0,33_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2023,M_USD,9524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,5,what's the value of the average current liabilities for Atlas Global Industries across years 2020 through 2024?,,,,"ratio(sum(sum(sum(sum(24_current_liabilities, 25_current_liabilities), 26_current_liabilities), 27_current_liabilities), 28_current_liabilities), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""24_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""25_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",18508.8,5,0,5,255846410,709813678,861115112,0.459,0,1,5,24_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2020,M_USD,14619.0,25_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2021,M_USD,32600.0,26_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2022,M_USD,14588.0,27_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2023,M_USD,8455.0,28_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2024,M_USD,22282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2,what is the value of the average inventories for Atlas Global Industries across years 2020 through 2021,,,,"ratio(sum(24_inventories, 25_inventories), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""24_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""25_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",4308.5,3,0,2,781327203,510830388,861115112,0.394,0,1,2,24_inventories,inventories,inventories,Atlas Global Industries,2020,M_USD,3886.0,25_inventories,inventories,inventories,Atlas Global Industries,2021,M_USD,4731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,you should give the non operating expenses for Quantum Bridge Holdings in 2024.,,,,16_non_operating_expenses,"{""leaf"": ""16_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",8947.0,0,0,0,202635458,490667775,861115112,0.139,0,1,1,16_non_operating_expenses,non_operating_expenses,non operating expenses,Quantum Bridge Holdings,2024,M_USD,8947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,you should give the gross profit for SilverLine Retail Inc in 2025.,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""47_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""47_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",508854.0,2,0,1,697081287,239251068,861115112,0.532,0,1,2,47_revenue,revenue,revenue,SilverLine Retail Inc,2025,M_USD,827261.0,47_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2025,M_USD,318407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,which quantity is given by the operating expenses for Ironclad Manufacturing in 2021?,,,,37_operating_expenses,"{""leaf"": ""37_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",36920.0,4,0,0,996995721,186818343,861115112,0.199,0,1,1,37_operating_expenses,operating_expenses,operating expenses,Ironclad Manufacturing,2021,M_USD,36920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,what do we obtain as the result of total assets scaled by income tax for Cobalt Semiconductor in 2024?,,,,"mul(70_total_assets, 70_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""70_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""70_income_tax"", ""depth"": 0}, ""depth"": 1}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",18657.18048449246,1,1,1,615877296,74412755,861115112,0.275,1,2,2,70_total_assets,total_assets,total assets,Cobalt Semiconductor,2024,M_USD,73095.0,70_income_tax,income_tax,income tax,Cobalt Semiconductor,2024,ratio,0.2552456458648671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2,what's the value of the operating income for Atlas Global Industries in 2022,,,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""26_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""26_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""26_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",35330.0,4,0,2,829576290,888989916,861115112,0.486,0,1,3,26_revenue,revenue,revenue,Atlas Global Industries,2022,M_USD,87003.0,26_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2022,M_USD,32332.0,26_operating_expenses,operating_expenses,operating expenses,Atlas Global Industries,2022,M_USD,19341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3,evaluate the pretax income for SilverLine Retail Inc in 2024 .,,,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""46_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""46_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""46_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""46_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",-20755.0,5,0,3,819383056,551765587,861115112,0.26,0,1,4,46_revenue,revenue,revenue,SilverLine Retail Inc,2024,M_USD,818992.0,46_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2024,M_USD,536852.0,46_operating_expenses,operating_expenses,operating expenses,SilverLine Retail Inc,2024,M_USD,108917.0,46_non_operating_expenses,non_operating_expenses,non operating expenses,SilverLine Retail Inc,2024,M_USD,193978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,give the capex for Pacific Crest Energy in 2024 .,,,,52_capex,"{""leaf"": ""52_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",16500.0,0,0,0,783647354,666934905,861115112,0.253,0,1,1,52_capex,capex,capex,Pacific Crest Energy,2024,M_USD,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,evaluate the non operating expenses for Titan Consumer Brands in 2024 .,,,,64_non_operating_expenses,"{""leaf"": ""64_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",52356.0,2,0,0,384582785,614577308,861115112,0.237,0,1,1,64_non_operating_expenses,non_operating_expenses,non operating expenses,Titan Consumer Brands,2024,M_USD,52356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,4,Could you give the average revenue for Meridian Systems Inc across years 2021 through 2024 ?,,,,"ratio(sum(sum(sum(7_revenue, 8_revenue), 9_revenue), 10_revenue), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""7_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""8_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""9_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""10_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",172859.75,2,0,4,509799908,764495195,861115112,0.297,0,1,4,7_revenue,revenue,revenue,Meridian Systems Inc,2021,M_USD,171514.0,8_revenue,revenue,revenue,Meridian Systems Inc,2022,M_USD,163959.0,9_revenue,revenue,revenue,Meridian Systems Inc,2023,M_USD,166363.0,10_revenue,revenue,revenue,Meridian Systems Inc,2024,M_USD,189603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,5,Give the average capex for Orion Financial Group across years 2021 through 2025.,,,,"ratio(sum(sum(sum(sum(55_capex, 56_capex), 57_capex), 58_capex), 59_capex), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""55_capex"", ""depth"": 0}, ""right"": {""leaf"": ""56_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""57_capex"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""58_capex"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""59_capex"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",7203.2,4,0,5,723854739,447378094,861115112,0.469,0,1,5,55_capex,capex,capex,Orion Financial Group,2021,M_USD,9407.0,56_capex,capex,capex,Orion Financial Group,2022,M_USD,3204.0,57_capex,capex,capex,Orion Financial Group,2023,M_USD,7088.0,58_capex,capex,capex,Orion Financial Group,2024,M_USD,11785.0,59_capex,capex,capex,Orion Financial Group,2025,M_USD,4532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,what does the following give: gross profit for Helix BioSciences in 2023 ?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""75_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""75_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",69125.0,3,0,1,618431646,283854362,861115112,0.535,0,1,2,75_revenue,revenue,revenue,Helix BioSciences,2023,M_USD,248741.0,75_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Helix BioSciences,2023,M_USD,179616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3,State the the maximum of current liabilities for Pinnacle Health Group using values from 2021 through 2024,,,,"max(max(max(31_current_liabilities, 32_current_liabilities), 33_current_liabilities), 34_current_liabilities)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""31_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""32_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""33_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""34_current_liabilities"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",6778.0,2,0,3,626301092,658437995,861115112,0.592,0,1,4,31_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2021,M_USD,1346.0,32_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2022,M_USD,3545.0,33_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2023,M_USD,4458.0,34_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2024,M_USD,6778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2,you should give the the maximum of non operating expenses for Crimson Pharmaceuticals using values from 2021 through 2023 .,,,,"max(max(85_non_operating_expenses, 86_non_operating_expenses), 87_non_operating_expenses)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""85_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""86_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""87_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",103672.0,3,0,2,799329592,221141840,861115112,0.252,0,1,3,85_non_operating_expenses,non_operating_expenses,non operating expenses,Crimson Pharmaceuticals,2021,M_USD,103672.0,86_non_operating_expenses,non_operating_expenses,non operating expenses,Crimson Pharmaceuticals,2022,M_USD,85996.0,87_non_operating_expenses,non_operating_expenses,non operating expenses,Crimson Pharmaceuticals,2023,M_USD,53726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
