question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value
76,5,What would be the sum of the minimum of accounts receivable for Cobalt Semiconductor using values from 2020 through 2024 and current liabilities for Cobalt Semiconductor in 2023,,big_numbers,,"sum(min(min(min(min(66_accounts_receivable, 67_accounts_receivable), 68_accounts_receivable), 69_accounts_receivable), 70_accounts_receivable), 69_current_liabilities)","{""op"": ""sum"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""66_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""67_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""68_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""69_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""70_accounts_receivable"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""69_current_liabilities"", ""depth"": 0}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",1862186.0,5,1,5,549670114,962612805,100,0.535,1,2,6,66_accounts_receivable,accounts_receivable,accounts receivable,Cobalt Semiconductor,2020,M_USD,691408.0,67_accounts_receivable,accounts_receivable,accounts receivable,Cobalt Semiconductor,2021,M_USD,327742.0,68_accounts_receivable,accounts_receivable,accounts receivable,Cobalt Semiconductor,2022,M_USD,445944.0,69_accounts_receivable,accounts_receivable,accounts receivable,Cobalt Semiconductor,2023,M_USD,468620.0,70_accounts_receivable,accounts_receivable,accounts receivable,Cobalt Semiconductor,2024,M_USD,288767.0,69_current_liabilities,current_liabilities,current liabilities,Cobalt Semiconductor,2023,M_USD,1573419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,5,compute the the minimum of total liabilities for Quantum Bridge Holdings using values from 2020 through 2025 .,,big_numbers,,"min(min(min(min(min(12_total_liabilities, 13_total_liabilities), 14_total_liabilities), 15_total_liabilities), 16_total_liabilities), 17_total_liabilities)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""12_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""13_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""15_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""16_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""17_total_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",2073083.0,5,0,5,371860153,483156981,100,0.545,0,1,6,12_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2020,M_USD,4867859.0,13_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2021,M_USD,2073083.0,14_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2022,M_USD,12427991.0,15_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2023,M_USD,4772685.0,16_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2024,M_USD,6236713.0,17_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2025,M_USD,4472025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,5,calculate the the minimum of short term investments for SilverLine Retail Inc using values from 2020 through 2025.,,big_numbers,,"min(min(min(min(min(42_short_term_investments, 43_short_term_investments), 44_short_term_investments), 45_short_term_investments), 46_short_term_investments), 47_short_term_investments)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""42_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""43_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""45_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""46_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""47_short_term_investments"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",3123641.0,5,0,5,862188466,538372454,100,0.241,0,1,6,42_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2020,M_USD,4036672.0,43_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2021,M_USD,5986524.0,44_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2022,M_USD,4707473.0,45_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2023,M_USD,3123641.0,46_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2024,M_USD,5007670.0,47_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2025,M_USD,4305595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,5,may you give the sum of ratio of sum of sum of dividends paid for NovaStar Technologies in 2022 and dividends paid for NovaStar Technologies in 2023 and dividends paid for NovaStar Technologies in 2024 to 3.0 and the maximum of operating expenses for NovaStar Technologies using values from 2020 through 2024 ?,,big_numbers,,"sum(ratio(sum(sum(20_dividends_paid, 21_dividends_paid), 22_dividends_paid), 3.0), max(max(max(max(18_operating_expenses, 19_operating_expenses), 20_operating_expenses), 21_operating_expenses), 22_operating_expenses))","{""op"": ""sum"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""20_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""21_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""22_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""18_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""19_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""20_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""21_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""22_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",2919011.0,5,1,5,819079209,251895694,100,0.179,1,2,8,20_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2022,M_USD,121235.0,21_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2023,M_USD,87702.0,22_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2024,M_USD,564193.0,18_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2020,M_USD,2222654.0,19_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2021,M_USD,1295674.0,20_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2022,M_USD,2661301.0,21_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2023,M_USD,2623524.0,22_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2024,M_USD,1990857.0,,,,,,,,,,,,,,,,,,,,,
80,5,May you calculate the the maximum of cash for NovaStar Technologies using values from 2020 through 2025 ?,,big_numbers,,"max(max(max(max(max(18_cash, 19_cash), 20_cash), 21_cash), 22_cash), 23_cash)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""18_cash"", ""depth"": 0}, ""right"": {""leaf"": ""19_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""20_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""21_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""22_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""23_cash"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",7800533.0,5,0,5,636003431,955410888,100,0.109,0,1,6,18_cash,cash,cash,NovaStar Technologies,2020,M_USD,2422170.0,19_cash,cash,cash,NovaStar Technologies,2021,M_USD,734805.0,20_cash,cash,cash,NovaStar Technologies,2022,M_USD,876080.0,21_cash,cash,cash,NovaStar Technologies,2023,M_USD,7800533.0,22_cash,cash,cash,NovaStar Technologies,2024,M_USD,3329717.0,23_cash,cash,cash,NovaStar Technologies,2025,M_USD,4553564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,5,calculate the average total equity for SilverLine Retail Inc across years 2020 through 2024.,,big_numbers,,"ratio(sum(sum(sum(sum(42_total_equity, 43_total_equity), 44_total_equity), 45_total_equity), 46_total_equity), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""42_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""43_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""45_total_equity"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""46_total_equity"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",24958921.8,5,0,5,904803080,478575579,100,0.444,0,1,5,42_total_equity,total_equity,total equity,SilverLine Retail Inc,2020,M_USD,13568614.0,43_total_equity,total_equity,total equity,SilverLine Retail Inc,2021,M_USD,33951160.0,44_total_equity,total_equity,total equity,SilverLine Retail Inc,2022,M_USD,19906624.0,45_total_equity,total_equity,total equity,SilverLine Retail Inc,2023,M_USD,26475772.0,46_total_equity,total_equity,total equity,SilverLine Retail Inc,2024,M_USD,30892439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,5,what is the value of the sum of operating expenses and longterm assets for Atlas Global Industries in 2025 ?,,big_numbers,,"sum(29_operating_expenses, longterm_assets)","{""op"": ""sum"", ""left"": {""leaf"": ""29_operating_expenses"", ""depth"": 0}, ""right"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""29_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""29_cash"", ""depth"": 0}, ""right"": {""leaf"": ""29_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""29_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""29_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",10917093.0,5,1,5,169610458,34463690,100,0.451,1,2,6,29_operating_expenses,operating_expenses,operating expenses,Atlas Global Industries,2025,M_USD,1656526.0,29_total_assets,total_assets,total assets,Atlas Global Industries,2025,M_USD,12081149.0,29_cash,cash,cash,Atlas Global Industries,2025,M_USD,845443.0,29_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2025,M_USD,649469.0,29_inventories,inventories,inventories,Atlas Global Industries,2025,M_USD,435798.0,29_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2025,M_USD,889872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,5,What is the average cost of goods sold for Apex Dynamics Corp across years 2020 through 2024 ?,,big_numbers,,"ratio(sum(sum(sum(sum(0_cost_of_goods_sold, 1_cost_of_goods_sold), 2_cost_of_goods_sold), 3_cost_of_goods_sold), 4_cost_of_goods_sold), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""0_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""1_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""2_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""3_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""4_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",4738436.6,5,0,5,356475230,383116444,100,0.366,0,1,5,0_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2020,M_USD,2780378.0,1_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2021,M_USD,5058354.0,2_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2022,M_USD,4606055.0,3_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2023,M_USD,5360703.0,4_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2024,M_USD,5886693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,5,Calculate the sum of the minimum of current liabilities for SilverLine Retail Inc using values from 2021 through 2025 and longterm liabilities for SilverLine Retail Inc in 2024.,,big_numbers,,"sum(min(min(min(min(43_current_liabilities, 44_current_liabilities), 45_current_liabilities), 46_current_liabilities), 47_current_liabilities), longterm_liabilities)","{""op"": ""sum"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""43_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""44_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""45_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""46_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""47_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""46_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""46_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",31663357.0,5,1,5,324609661,490796513,100,0.385,1,2,7,43_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2021,M_USD,19392387.0,44_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2022,M_USD,9145953.0,45_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2023,M_USD,17187721.0,46_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2024,M_USD,9435486.0,47_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2025,M_USD,8239628.0,46_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2024,M_USD,32859215.0,46_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2024,M_USD,9435486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,5,State the result of short term investments for Pacific Crest Energy in 2024 scaled by ratio of result of sum of result of total assets scaled by income tax and sum of cost of goods sold and accounts receivable scaled by ratio of dividends paid to total equity for Pacific Crest Energy in 2024 to the maximum of total assets for Pacific Crest Energy using values from 2024 through 2025.,,big_numbers,,"mul(52_short_term_investments, ratio(mul(sum(mul(52_total_assets, 52_income_tax), sum(52_cost_of_goods_sold, 52_accounts_receivable)), ratio(52_dividends_paid, 52_total_equity)), max(52_total_assets, 53_total_assets)))","{""op"": ""mul"", ""left"": {""leaf"": ""52_short_term_investments"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""mul"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""52_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""52_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""52_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""52_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""52_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""52_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 3}, ""right"": {""op"": ""max"", ""left"": {""leaf"": ""52_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""53_total_assets"", ""depth"": 0}, ""depth"": 1}, ""depth"": 4}, ""depth"": 5}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""mul"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 4, ""kind"": ""node""}, ""depth"": 5, ""kind"": ""node""}",300922.27625051263,5,5,5,147839057,383967755,100,0.286,7,8,9,52_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2024,M_USD,2150168.0,52_total_assets,total_assets,total assets,Pacific Crest Energy,2024,M_USD,14696540.0,52_income_tax,income_tax,income tax,Pacific Crest Energy,2024,ratio,0.10438791957191301,52_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pacific Crest Energy,2024,M_USD,8790967.0,52_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2024,M_USD,2409622.0,52_dividends_paid,dividends_paid,dividends paid,Pacific Crest Energy,2024,M_USD,1217489.0,52_total_equity,total_equity,total equity,Pacific Crest Energy,2024,M_USD,6204539.0,52_total_assets,total_assets,total assets,Pacific Crest Energy,2024,M_USD,14696540.0,53_total_assets,total_assets,total assets,Pacific Crest Energy,2025,M_USD,17855143.0,,,,,,,,,,,,,,
86,5,Which result follows from the average revenue for Ironclad Manufacturing across years 2020 through 2024?,,big_numbers,,"ratio(sum(sum(sum(sum(36_revenue, 37_revenue), 38_revenue), 39_revenue), 40_revenue), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""36_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""37_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""39_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""40_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",38652537.0,5,0,5,226570614,995882647,100,0.379,0,1,5,36_revenue,revenue,revenue,Ironclad Manufacturing,2020,M_USD,36505998.0,37_revenue,revenue,revenue,Ironclad Manufacturing,2021,M_USD,34050765.0,38_revenue,revenue,revenue,Ironclad Manufacturing,2022,M_USD,36828147.0,39_revenue,revenue,revenue,Ironclad Manufacturing,2023,M_USD,39745535.0,40_revenue,revenue,revenue,Ironclad Manufacturing,2024,M_USD,46132240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,5,Compute the sum of longterm assets for Quantum Bridge Holdings in 2022 and the maximum of total equity for Quantum Bridge Holdings using values from 2023 through 2024.,,big_numbers,,"sum(longterm_assets, max(15_total_equity, 16_total_equity))","{""op"": ""sum"", ""left"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""14_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""14_cash"", ""depth"": 0}, ""right"": {""leaf"": ""14_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""14_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""right"": {""op"": ""max"", ""left"": {""leaf"": ""15_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""16_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",18533887.0,5,1,5,377554286,325712377,100,0.385,1,2,7,14_total_assets,total_assets,total assets,Quantum Bridge Holdings,2022,M_USD,18511638.0,14_cash,cash,cash,Quantum Bridge Holdings,2022,M_USD,2417424.0,14_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2022,M_USD,1124458.0,14_inventories,inventories,inventories,Quantum Bridge Holdings,2022,M_USD,500161.0,14_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2022,M_USD,209259.0,15_total_equity,total_equity,total equity,Quantum Bridge Holdings,2023,M_USD,4273551.0,16_total_equity,total_equity,total equity,Quantum Bridge Holdings,2024,M_USD,2396096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,5,Whats the value of the the maximum of dividends paid for ClearPath Logistics using values from 2020 through 2025 ?,,big_numbers,,"max(max(max(max(max(78_dividends_paid, 79_dividends_paid), 80_dividends_paid), 81_dividends_paid), 82_dividends_paid), 83_dividends_paid)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""78_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""79_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""82_dividends_paid"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""83_dividends_paid"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",2210651.0,5,0,5,351823492,126825673,100,0.204,0,1,6,78_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2020,M_USD,436453.0,79_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2021,M_USD,1100806.0,80_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2022,M_USD,2210651.0,81_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2023,M_USD,896262.0,82_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2024,M_USD,1786911.0,83_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2025,M_USD,781711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
