cik,name,sic,sic_description,fiscal_year_end,state,entity_type,fy_month,fy_month_name,industry
1945711,Lavoro Ltd,5900,Retail-Miscellaneous Retail,0630,E9,other,6,Jun,Retail (Misc)
898174,REINSURANCE GROUP OF AMERICA INC,6311,Life Insurance,1231,MO,operating,12,Dec,Insurance
67887,MOOG INC.,3590,Misc Industrial & Commercial Machinery & Equipment,1003,NY,operating,10,Oct,Manufacturing (Other)
1715497,Borr Drilling Ltd,1381,Drilling Oil & Gas Wells,1231,D0,other,12,Dec,Mining & Energy
1973368,SRIVARU Holding Ltd,3711,Motor Vehicles & Passenger Car Bodies,0331,E9,other,3,Mar,Transportation Equipment
1862044,ZKH Group Ltd,5200,"Retail-Building Materials, Hardware, Garden Supply",1231,E9,other,12,Dec,Retail (Building/Home)
2070577,Option Therapeutics Inc.,2834,Pharmaceutical Preparations,0630,DE,other,6,Jun,Chemicals & Pharma
1877322,ESAB Corp,3569,"General Industrial Machinery & Equipment, NEC",1231,DE,operating,12,Dec,Manufacturing (Other)
2092574,"Swarmer, Inc",7372,Services-Prepackaged Software,1231,DE,other,12,Dec,Software & IT Services
1401914,"Dare Bioscience, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1577437,Ardmore Shipping Corp,4412,Deep Sea Foreign Transportation of  Freight,1231,1T,other,12,Dec,Transportation
1403528,"Brookfield Oaktree Holdings, LLC",6282,Investment Advice,1231,DE,operating,12,Dec,Securities & Brokers
886136,SAGA COMMUNICATIONS INC,4832,Radio Broadcasting Stations,1231,FL,operating,12,Dec,Transportation
63754,MCCORMICK & CO INC,2090,Miscellaneous Food Preparations & Kindred Products,1130,MD,operating,11,Nov,Food & Beverage Manufacturing
904868,Fresenius SE & Co. KGaA,3841,Surgical & Medical Instruments & Apparatus,1231,2M,other,12,Dec,Instruments & Medical Devices
1313310,"GRAVITY Co., Ltd.",7374,Services-Computer Processing & Data Preparation,1231,M5,other,12,Dec,Software & IT Services
2045473,Copley Acquisition Corp,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
771266,KOPIN CORP,3674,Semiconductors & Related Devices,1227,DE,operating,12,Dec,Electronics & Tech Hardware
1868419,"Cycurion, Inc.",7371,Services-Computer Programming Services,1231,DE,operating,12,Dec,Software & IT Services
29534,DOLLAR GENERAL CORP,5331,Retail-Variety Stores,0130,TN,operating,1,Jan,Retail (Other)
1919776,"LIBERTY DEFENSE HOLDINGS, LTD.",3812,"Search, Detection, Navigation, Guidance, Aeronautical Sys",1231,A1,other,12,Dec,Instruments & Medical Devices
751364,"NNN REIT, INC.",6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
1865506,Zeo Energy Corp.,1700,Construction - Special Trade Contractors,1231,,operating,12,Dec,Construction
1429260,"Fortress Biotech, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1819133,"Tango Therapeutics, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1865107,A.K.A. BRANDS HOLDING CORP.,5961,Retail-Catalog & Mail-Order Houses,1231,,operating,12,Dec,Retail (Misc)
1669779,"Camping World Holdings, Inc.",5500,Retail-Auto Dealers & Gasoline Stations,1231,DE,operating,12,Dec,Retail (Auto)
1282980,"Dror Ortho-Design, Inc.",3843,Dental Equipment & Supplies,1231,DE,operating,12,Dec,Instruments & Medical Devices
1595248,"Genprex, Inc.",2834,Pharmaceutical Preparations,1231,TX,operating,12,Dec,Chemicals & Pharma
897078,"Resonate Blends, Inc.",7372,Services-Prepackaged Software,1231,NV,operating,12,Dec,Software & IT Services
1393781,Quality Industrial Corp.,3590,Misc Industrial & Commercial Machinery & Equipment,1231,NV,operating,12,Dec,Manufacturing (Other)
1967478,Captivision Inc.,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",1231,M5,other,12,Dec,Electronics & Tech Hardware
73124,NORTHERN TRUST CORP,6022,State Commercial Banks,1231,DE,operating,12,Dec,Banking
1599117,"Mentor Capital, Inc.",6799,"Investors, NEC",1231,DE,operating,12,Dec,Holding Companies
913341,C & F FINANCIAL CORP,6022,State Commercial Banks,1231,VA,operating,12,Dec,Banking
1051514,"STRATA Skin Sciences, Inc.",3841,Surgical & Medical Instruments & Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1813603,Hestia Insight Inc.,8742,Services-Management Consulting Services,1130,NV,operating,11,Nov,Professional Services
1834868,Alternative Ballistics Corp,3480,"Ordnance & Accessories, (No Vehicles/Guided Missiles)",1231,NV,other,12,Dec,Manufacturing (Other)
1499505,Adecoagro S.A.,100,Agricultural Production-Crops,1231,,other,12,Dec,Agriculture
2068454,"CSLM Digital Asset Acquisition Corp III, Ltd",6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1528172,"ENDONOVO THERAPEUTICS, INC.",3845,Electromedical & Electrotherapeutic Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1501989,"CytomX Therapeutics, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1469367,Sunrun Inc.,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",1231,DE,operating,12,Dec,Electronics & Tech Hardware
1834267,Nongfu Spring Co. Ltd./ADR,0,,1231,F4,other,12,Dec,Unknown
1446519,Daikin Industries Ltd,0,,0331,M0,other,3,Mar,Unknown
800457,DONEGAL GROUP INC,6331,"Fire, Marine & Casualty Insurance",1231,DE,operating,12,Dec,Insurance
36966,FIRST HORIZON CORP,6021,National Commercial Banks,1231,TN,operating,12,Dec,Banking
1114936,UMeWorld Inc.,7372,Services-Prepackaged Software,0930,DE,operating,9,Sep,Software & IT Services
1812360,FOXO TECHNOLOGIES INC.,8731,Services-Commercial Physical & Biological Research,1231,DE,operating,12,Dec,Professional Services
1682220,Sachem Capital Corp.,6798,Real Estate Investment Trusts,1231,NY,operating,12,Dec,Holding Companies
845982,SMITH & NEPHEW PLC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",1231,,other,12,Dec,Instruments & Medical Devices
1539850,"Starco Brands, Inc.",7311,Services-Advertising Agencies,1231,NV,operating,12,Dec,Personal Services
1321741,GLADSTONE INVESTMENT CORPORATION\DE,0,,0331,DE,operating,3,Mar,Unknown
1832483,Serve Robotics Inc. /DE/,3569,"General Industrial Machinery & Equipment, NEC",1231,DE,operating,12,Dec,Manufacturing (Other)
900075,COPART INC,5500,Retail-Auto Dealers & Gasoline Stations,0731,DE,operating,7,Jul,Retail (Auto)
1489300,Zhanling International Ltd,1000,Metal Mining,0531,,operating,5,May,Mining & Energy
2086264,Vine Hill Capital Investment Corp. II,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1474098,Pebblebrook Hotel Trust,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
2070900,Quantumsphere Acquisition Corp,6770,Blank Checks,0331,E9,operating,3,Mar,Holding Companies
1781753,"Youdao, Inc.",8200,Services-Educational Services,1231,E9,other,12,Dec,Education
1367859,Citizens Community Bancorp Inc.,6035,"Savings Institution, Federally Chartered",1231,MD,operating,12,Dec,Banking
1830081,Rumble Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",1231,DE,operating,12,Dec,Software & IT Services
70858,BANK OF AMERICA CORP /DE/,6021,National Commercial Banks,1231,DE,operating,12,Dec,Banking
2033615,"Magnolia Bancorp, Inc.",6035,"Savings Institution, Federally Chartered",1231,,operating,12,Dec,Banking
1512228,NIOCORP DEVELOPMENTS LTD,1000,Metal Mining,0630,A1,operating,6,Jun,Mining & Energy
933972,374Water Inc.,3621,Motors & Generators,1231,DE,operating,12,Dec,Electronics & Tech Hardware
2010930,Centurion Acquisition Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1413745,Yueda Digital Holding,7311,Services-Advertising Agencies,1231,E9,other,12,Dec,Personal Services
1514443,"AMERIGUARD SECURITY SERVICES, INC.",7381,"Services-Detective, Guard & Armored Car Services",1231,NV,operating,12,Dec,Personal Services
2002236,SPRINGVIEW HOLDINGS LTD,1520,General Bldg Contractors - Residential Bldgs,1231,E9,other,12,Dec,Construction
1001385,"NWPX Infrastructure, Inc.",3317,Steel Pipe & Tubes,1231,OR,operating,12,Dec,Manufacturing (Other)
34782,1ST SOURCE CORP,6022,State Commercial Banks,1231,IN,operating,12,Dec,Banking
2015955,Lionheart Holdings,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1854816,Minerva Gold Inc.,1000,Metal Mining,0228,NV,operating,2,Feb,Mining & Energy
1558740,Winvest Group Ltd,7812,Services-Motion Picture & Video Tape Production,1231,NV,operating,12,Dec,Personal Services
1551901,Stellus Capital Investment Corp,0,,1231,MD,operating,12,Dec,Unknown
866706,ESCO TECHNOLOGIES INC,3669,"Communications Equipment, NEC",0930,MO,operating,9,Sep,Electronics & Tech Hardware
1408534,"First Guaranty Bancshares, Inc.",6035,"Savings Institution, Federally Chartered",1231,LA,operating,12,Dec,Banking
922864,APARTMENT INVESTMENT & MANAGEMENT CO,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
1157557,ENERGY CO OF MINAS GERAIS,4911,Electric Services,1231,,other,12,Dec,Utilities
1435181,Pharmagreen Biotech Inc.,4581,"Airports, Flying Fields & Airport Terminal Services",0930,NV,operating,9,Sep,Airlines
1867102,Vertical Aerospace Ltd.,3721,Aircraft,1231,E9,other,12,Dec,Transportation Equipment
91847,SOURCE CAPITAL /DE/,0,,1231,DE,other,12,Dec,Unknown
1505732,"Bankwell Financial Group, Inc.",6022,State Commercial Banks,1231,CT,operating,12,Dec,Banking
109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,5080,"Wholesale-Machinery, Equipment & Supplies",0630,OH,operating,6,Jun,Wholesale
1528849,RH,5712,Retail-Furniture Stores,0131,DE,operating,1,Jan,Retail (Other)
2084396,Infinite Eagle Acquisition Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1495222,Oxford Lane Capital Corp.,0,,0331,MD,other,3,Mar,Unknown
1605301,"CB Financial Services, Inc.",6022,State Commercial Banks,1231,,operating,12,Dec,Banking
1306830,Celanese Corp,2820,"Plastic Material, Synth Resin/Rubber, Cellulos (No Glass)",1231,DE,operating,12,Dec,Chemicals & Pharma
1524769,CHESAPEAKE GRANITE WASH TRUST,1311,Crude Petroleum & Natural Gas,1231,DE,operating,12,Dec,Mining & Energy
1571949,"Intercontinental Exchange, Inc.",6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",1231,DE,operating,12,Dec,Securities & Brokers
1332551,ACRES Commercial Realty Corp.,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
1603454,Celcuity Inc.,8071,Services-Medical Laboratories,1231,DE,operating,12,Dec,Healthcare Services
1841209,MicroCloud Hologram Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",1231,E9,operating,12,Dec,Software & IT Services
1533615,Chiron Real Estate Inc.,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
1039684,ONEOK INC /NEW/,4923,Natural Gas Transmisison & Distribution,1231,OK,operating,12,Dec,Utilities
2079933,TGE Value Creative Solutions Corp,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
912242,MACERICH CO,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
18230,CATERPILLAR INC,3531,Construction Machinery & Equip,1231,DE,operating,12,Dec,Manufacturing (Other)
1050446,Strategy Inc,6199,Finance Services,0630,DE,operating,6,Jun,Credit & Finance
1526113,"Global Net Lease, Inc.",6798,Real Estate Investment Trusts,1231,NY,operating,12,Dec,Holding Companies
1809541,BlackRock Capital Allocation Term Trust,0,,1231,MD,other,12,Dec,Unknown
1524358,MARRIOTT VACATIONS WORLDWIDE Corp,6531,Real Estate Agents & Managers (For Others),1231,X1,operating,12,Dec,Real Estate
1734107,Sohu.com Ltd,7374,Services-Computer Processing & Data Preparation,1231,E9,other,12,Dec,Software & IT Services
1702924,"WRAP TECHNOLOGIES, INC.",3480,"Ordnance & Accessories, (No Vehicles/Guided Missiles)",1231,DE,operating,12,Dec,Manufacturing (Other)
2024876,Everbright Digital Holding Ltd.,7310,Services-Advertising,1231,E9,other,12,Dec,Personal Services
2087587,Odysseus Holdings Ltd,6211,"Security Brokers, Dealers & Flotation Companies",1231,Y9,other,12,Dec,Securities & Brokers
707179,OLD NATIONAL BANCORP /IN/,6021,National Commercial Banks,1231,IN,operating,12,Dec,Banking
861842,CATHAY GENERAL BANCORP,6022,State Commercial Banks,1231,DE,operating,12,Dec,Banking
2040381,Pioneer Acquisition I Corp,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
764180,"ALTRIA GROUP, INC.",2111,Cigarettes,1231,VA,operating,12,Dec,Tobacco
1502292,"Presurance Holdings, Inc.",6331,"Fire, Marine & Casualty Insurance",1231,MI,operating,12,Dec,Insurance
1544227,"Tempest Therapeutics, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1088034,"Usio, Inc.",6099,"Functions Related To Depository Banking, NEC",1231,NV,operating,12,Dec,Banking
1754323,"X3 Holdings Co., Ltd.",7371,Services-Computer Programming Services,1231,E9,other,12,Dec,Software & IT Services
836412,Virtus Total Return Fund Inc.,0,,1130,MD,other,11,Nov,Unknown
1866782,"Codere Online Luxembourg, S.A.",7990,Services-Miscellaneous Amusement & Recreation,1231,N4,other,12,Dec,Personal Services
1874138,"Sparx Holdings Group, Inc.",3585,Air-Cond & Warm Air Heatg Equip & Comm & Indl Refrig Equip,0630,NV,operating,6,Jun,Manufacturing (Other)
1643721,"LEAFBUYER TECHNOLOGIES, INC.",8742,Services-Management Consulting Services,0630,NV,operating,6,Jun,Professional Services
740260,"Ventas, Inc.",6798,Real Estate Investment Trusts,1231,DE,operating,12,Dec,Holding Companies
1677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,6500,Real Estate,1231,,operating,12,Dec,Real Estate
1067983,BERKSHIRE HATHAWAY INC,6331,"Fire, Marine & Casualty Insurance",1231,DE,operating,12,Dec,Insurance
737758,TORO CO,3524,Lawn & Garden Tractors & Home Lawn & Gardens Equip,1031,MN,operating,10,Oct,Manufacturing (Other)
1964946,Youxin Technology Ltd,7372,Services-Prepackaged Software,0930,E9,other,9,Sep,Software & IT Services
1481241,Performance Shipping Inc.,4412,Deep Sea Foreign Transportation of  Freight,1231,1T,other,12,Dec,Transportation
1831868,SeaStar Medical Holding Corp,3841,Surgical & Medical Instruments & Apparatus,1231,CO,operating,12,Dec,Instruments & Medical Devices
1876716,ASPAC II Acquisition Corp.,6770,Blank Checks,1231,D8,operating,12,Dec,Holding Companies
38264,"Forward Industries, Inc.",6199,Finance Services,0930,TX,operating,9,Sep,Credit & Finance
1807765,PMV Consumer Acquisition Corp.,6770,Blank Checks,1231,DE,operating,12,Dec,Holding Companies
1581091,"RE/MAX Holdings, Inc.",6531,Real Estate Agents & Managers (For Others),1231,CO,operating,12,Dec,Real Estate
1572694,"Goldman Sachs BDC, Inc.",0,,1231,DE,operating,12,Dec,Unknown
801337,WEBSTER FINANCIAL CORP,6021,National Commercial Banks,1231,DE,operating,12,Dec,Banking
1872525,"Stran & Company, Inc.",7311,Services-Advertising Agencies,1231,NV,operating,12,Dec,Personal Services
1567264,"INTENSITY THERAPEUTICS, INC.",2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
1604778,"Qorvo, Inc.",3674,Semiconductors & Related Devices,0328,DE,operating,3,Mar,Electronics & Tech Hardware
1871983,Anghami Inc,4899,"Communications Services, NEC",1231,E9,other,12,Dec,Transportation
1502557,Kun Peng International Ltd.,8200,Services-Educational Services,0930,,operating,9,Sep,Education
1861107,"Ceribell, Inc.",3845,Electromedical & Electrotherapeutic Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1128361,HOPE BANCORP INC,6021,National Commercial Banks,1231,DE,operating,12,Dec,Banking
1629019,Merchants Bancorp,6022,State Commercial Banks,1231,IN,operating,12,Dec,Banking
1443669,Proto Labs Inc,3440,Fabricated Structural Metal Products,1231,MN,operating,12,Dec,Manufacturing (Other)
1216583,Nuveen Preferred & Income Opportunities Fund,0,,0731,MA,other,7,Jul,Unknown
1379041,"Employers Holdings, Inc.",6331,"Fire, Marine & Casualty Insurance",1231,NV,operating,12,Dec,Insurance
2073655,Topaz Energy Corp./ADR,0,,1225,A0,other,12,Dec,Unknown
1001085,BROOKFIELD Corp /ON/,6512,Opeators of  Nonresidential Buildings,1231,A6,other,12,Dec,Real Estate
49196,HUNTINGTON BANCSHARES INC /MD/,6021,National Commercial Banks,1231,MD,operating,12,Dec,Banking
924613,NOKIA CORP,3663,Radio & Tv Broadcasting & Communications Equipment,1231,H9,other,12,Dec,Electronics & Tech Hardware
1070494,ACADIA PHARMACEUTICALS INC,2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
2016072,M3-Brigade Acquisition V Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1850235,D-MARKET Electronic Services & Trading,5961,Retail-Catalog & Mail-Order Houses,1231,W8,other,12,Dec,Retail (Misc)
763907,FIRST UNITED CORP/MD/,6021,National Commercial Banks,1231,MD,operating,12,Dec,Banking
1979408,STLLR Gold Inc.,0,,1231,A6,other,12,Dec,Unknown
2029769,Oaktree Acquisition Corp. III Life Sciences,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
90896,"Champion Homes, Inc.",2451,Mobile Homes,0329,IN,operating,3,Mar,Manufacturing (Other)
1602842,Orion Digital Corp.,6199,Finance Services,1231,A1,other,12,Dec,Credit & Finance
1759136,Blue Hat Interactive Entertainment Technology,5160,Wholesale-Chemicals & Allied Products,1231,E9,other,12,Dec,Wholesale
1868726,"OLAPLEX HOLDINGS, INC.",2844,"Perfumes, Cosmetics & Other Toilet Preparations",1231,DE,operating,12,Dec,Chemicals & Pharma
1543151,"Uber Technologies, Inc",7389,"Services-Business Services, NEC",1231,DE,operating,12,Dec,Personal Services
2064307,ContextLogic Holdings Inc.,5961,Retail-Catalog & Mail-Order Houses,1231,DE,operating,12,Dec,Retail (Misc)
858470,Coterra Energy Inc.,1311,Crude Petroleum & Natural Gas,1231,DE,operating,12,Dec,Mining & Energy
814586,"Lifeway Foods, Inc.",2020,Dairy Products,1231,IL,operating,12,Dec,Food & Beverage Manufacturing
1467373,Accenture plc,7389,"Services-Business Services, NEC",0831,L2,operating,8,Aug,Personal Services
1590976,"MALIBU BOATS, INC.",3730,Ship & Boat Building & Repairing,0630,DE,operating,6,Jun,Transportation Equipment
2032379,Willow Lane Acquisition Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1956955,"Unusual Machines, Inc.",3663,Radio & Tv Broadcasting & Communications Equipment,1231,NV,operating,12,Dec,Electronics & Tech Hardware
2094201,DPC DASH LTD/ADR,0,,1231,D8,other,12,Dec,Unknown
1649752,Nouveau Monde Graphite Inc.,1090,Miscellaneous Metal Ores,1231,Z4,other,12,Dec,Mining & Energy
1095981,"PLUS THERAPEUTICS, INC.",3841,Surgical & Medical Instruments & Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1731348,"Tilray Brands, Inc.",2833,Medicinal Chemicals & Botanical Products,0531,,operating,5,May,Chemicals & Pharma
1659617,"Moleculin Biotech, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
2107946,Yamato Kogyo Co. Ltd/ADR,0,,0331,M0,other,3,Mar,Unknown
1378239,Central North Airport Group,4581,"Airports, Flying Fields & Airport Terminal Services",1231,O5,other,12,Dec,Airlines
